neighbourhood,neighbourhood_group,Area,Type,Latitude,Longitude,Bath_s_,Bedroom_s_,Rent,Crime Rate
F-8, Islamabad,40,House,33.7115043,73.0396002,6,6,1550,Low
F-8, Islamabad,72,House,33.7115043,73.0396002,6,6,1200,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,6,1200,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,6,1000,Low
F-8, Islamabad,32,House,33.7115043,73.0396002,7,6,980,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,6,950,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,6,930,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,6,6,900,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,6,875,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,7,6,855,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,6,6,850,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,6,850,Low
F-8, Islamabad,22,House,33.7115043,73.0396002,6,6,850,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,6,800,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,6,800,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,5,6,800,Low
F-8, Islamabad,22,House,33.7115043,73.0396002,7,6,755,Low
F-8, Islamabad,36,House,33.7115043,73.0396002,6,6,750,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,6,750,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,6,6,730,Low
F-8, Islamabad,22,House,33.7115043,73.0396002,7,6,710,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,6,700,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,6,6,700,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,6,700,Low
F-8, Islamabad,22,House,33.7115043,73.0396002,6,6,590,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,6,500,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,5,1300,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,5,1300,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,5,1000,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,5,950,Low
F-8, Islamabad,44,House,33.7115043,73.0396002,6,5,900,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,5,5,850,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,5,850,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,5,850,Low
F-8, Islamabad,32,House,33.7115043,73.0396002,6,5,850,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,6,5,850,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,850,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,5,840,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,5,830,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,5,825,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,5,800,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,6,5,800,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,800,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,5,800,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,755,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,6,5,750,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,750,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,680,Low
F-8, Islamabad,22,House,33.7115043,73.0396002,6,5,680,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,5,650,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,5,650,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,5,630,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,5,600,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,5,600,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,600,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,5,580,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,5,550,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,5,550,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,530,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,510,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,5,500,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,5,499,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,5,455,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,5,5,450,Low
F-8, Islamabad,22,House,33.7115043,73.0396002,6,5,450,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,5,400,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,4,4,1000,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,4,1000,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,4,980,Low
F-8, Islamabad,12,House,33.7115043,73.0396002,4,4,900,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,4,900,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,5,4,700,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,4,680,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,4,650,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,4,4,600,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,4,4,550,Low
F-8, Islamabad,22,House,33.7115043,73.0396002,5,4,550,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,4,4,500,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,5,4,500,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,4,500,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,4,500,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,3,3,650,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,5,3,650,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,3,3,550,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,3,3,533,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,3,3,400,Low
F-8, Islamabad,15,House,33.7115043,73.0396002,3,3,300,Low
F-8, Islamabad,6.9,House,33.7115043,73.0396002,3,3,250,Low
F-8, Islamabad,8,House,33.7115043,73.0396002,3,2,400,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,3,2,350,Low
F-8, Islamabad,1.1,House,33.7115043,73.0396002,1,1,30,Low
F-8, Islamabad,48,House,33.7115043,73.0396002,6,7,1800,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,5,7,1800,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,5,7,750,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,6,650,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,4,4,700,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,5,4,650,Low
G-6, Islamabad,22,House,33.7154283,73.0856414,6,5,400,medium
B-17, Islamabad,5,House,33.6903984,72.8286389,4,3,50,medium
F-11, Islamabad,2.2,House,33.6843932,72.989544,1,1,90,medium
G-13, Islamabad,8,House,33.6514525,72.9620722,6,5,150,medium
I-14, Islamabad,7,House,33.6116096,72.9674477,3,3,50,medium
G-9/4, Islamabad,6,House,33.6874892,73.0409191,5,5,130,Low
I-8/3, Islamabad,14.2,House,33.6723528,73.07549127,6,6,350,Low
I-8/3, Islamabad,14.2,House,33.6723528,73.07549127,6,6,300,Low
I-8/4, Islamabad,48,House,33.665506,73.08045592,5,5,860,Low
Askari 11, Rawalpindi,15,House,33.59887905,73.02686313,6,6,130,Low
Bani Gala, Islamabad,40,House,33.7100588,73.1535951,6,7,300,Low
Bani Gala, Islamabad,40,House,33.7100588,73.1535951,6,6,250,Low
Bani Gala, Islamabad,5,House,33.7100588,73.1535951,6,4,55,Low
Karsaaz Villas, Islamabad,14.2,House,33.6361767,72.9824681,6,6,300,Low
Faisal Town - F-18, Islamabad,15,House,33.6361767,72.9824681,6,6,150,Low
Bahria Town Phase 3, Rawalpindi,10,House,33.5517029,73.1249105,6,5,120,Low
Bahria Town Phase 8, Rawalpindi,24,House,33.53082195,73.11836633,6,6,320,Low
Bahria Town Phase 8, Rawalpindi,7,House,33.53082195,73.11836633,6,5,75,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,3,3,65,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,3,3,58,Low
Bahria Main Boulevard, Rawalpindi,7,House,33.6361767,72.9824681,6,6,75,Low
Airport Housing Society, Rawalpindi,6,House,33.5941022,73.1307386,4,4,49,Low
Airport Housing Society, Rawalpindi,5,House,33.5941022,73.1307386,4,4,45,Low
Airport Housing Society, Rawalpindi,8,House,33.5941022,73.1307386,3,3,40,Low
Satellite Town - Block D, Rawalpindi,0,House,33.6514743,73.07595238,5,6,150,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6361767,72.9824681,3,3,70,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6361767,72.9824681,4,3,70,Low
Bahria Town Phase 8 - Block A, Rawalpindi,40,House,33.6361767,72.9824681,6,6,300,Low
Bahria Town Phase 8 - Block A, Rawalpindi,30,House,33.6361767,72.9824681,6,6,240,Low
Bahria Town Phase 8 - Block A, Rawalpindi,20,House,33.6361767,72.9824681,6,6,220,Low
Bahria Town Phase 8 - Block A, Rawalpindi,10,House,33.6361767,72.9824681,6,5,115,Low
Bahria Town Phase 8 - Block H, Rawalpindi,10,House,33.6361767,72.9824681,5,5,100,Low
Bahria Town Phase 8 - Block H, Rawalpindi,10,House,33.6361767,72.9824681,5,5,95,Low
Bahria Town Phase 8 - Block H, Rawalpindi,10,House,33.6361767,72.9824681,6,5,95,Low
Bahria Town Phase 8 - Block H, Rawalpindi,10,House,33.6361767,72.9824681,5,5,90,Low
Bahria Town Phase 8 - Rafi Block, Rawalpindi,5,House,33.6361767,72.9824681,4,3,60,Low
F-10, Islamabad,40,House,33.6918206,73.0066844,6,8,2200,Low
F-10, Islamabad,40,House,33.6918206,73.0066844,6,8,700,Low
F-10, Islamabad,40,House,33.6918206,73.0066844,6,8,600,Low
F-10, Islamabad,40,House,33.6918206,73.0066844,6,7,750,Low
F-10, Islamabad,40,House,33.6918206,73.0066844,5,7,600,Low
F-10, Islamabad,40,House,33.6918206,73.0066844,6,6,695,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,6,6,500,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,6,6,420,Low
F-10, Islamabad,24,House,33.6918206,73.0066844,6,6,400,Low
F-10, Islamabad,16,House,33.6918206,73.0066844,6,6,400,Low
F-10, Islamabad,22,House,33.6918206,73.0066844,6,6,390,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,6,6,385,Low
F-10, Islamabad,24,House,33.6918206,73.0066844,6,6,380,Low
F-10, Islamabad,22,House,33.6918206,73.0066844,6,6,355,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,5,6,350,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,4,6,345,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,4,6,300,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,6,6,295,Low
F-10, Islamabad,40,House,33.6918206,73.0066844,5,5,600,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,5,5,400,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,6,5,400,Low
F-10, Islamabad,22,House,33.6918206,73.0066844,5,5,395,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,5,5,370,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,5,5,325,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,4,5,300,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,5,5,300,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,5,5,295,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,4,4,300,Low
F-10, Islamabad,20,House,33.6918206,73.0066844,4,4,280,Low
F-10, Islamabad,22,House,33.6918206,73.0066844,4,3,350,Low
F-10/2, Islamabad,16,House,33.6915516,73.0005401,5,5,400,Low
F-10/2, Islamabad,18,House,33.6915516,73.0005401,5,5,260,Low
F-10/3, Islamabad,20,House,33.69630405,73.00521862,6,5,450,Low
F-10/3, Islamabad,20,House,33.69630405,73.00521862,4,3,350,Low
F-10/4, Islamabad,20,House,33.6898642,73.01194295,6,6,300,Low
F-10/4, Islamabad,22,House,33.6898642,73.01194295,4,5,450,Low
F-10/4, Islamabad,22,House,33.6898642,73.01194295,5,5,325,Low
F-10/4, Islamabad,20,House,33.6898642,73.01194295,5,5,320,Low
Askari 14, Rawalpindi,20,House,33.54216075,73.06608648,5,5,150,Low
Askari 14, Rawalpindi,20,House,33.54216075,73.06608648,6,5,135,Low
Askari 14, Rawalpindi,12,House,33.54216075,73.06608648,6,5,115,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,6,5,115,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,5,5,100,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,6,5,100,Low
Askari 14, Rawalpindi,16,House,33.54216075,73.06608648,5,4,140,Low
Askari 14, Rawalpindi,10.9,House,33.54216075,73.06608648,4,4,110,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,4,4,105,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,5,4,105,Low
Askari 14, Rawalpindi,12,House,33.54216075,73.06608648,5,4,100,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,5,4,100,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,4,4,95,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,5,4,95,Low
Askari 14, Rawalpindi,20,House,33.54216075,73.06608648,3,3,135,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,3,3,95,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,4,3,95,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,3,3,90,Low
Askari 14, Rawalpindi,10,House,33.54216075,73.06608648,3,3,85,Low
Askari 14, Rawalpindi,10.7,House,33.54216075,73.06608648,3,3,70,Low
DHA Defence Phase 2, Islamabad,5,House,33.5276376,73.1114842,5,5,98,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,9,275,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,6,9,148,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,7,180,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,350,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,300,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,8,6,300,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,290,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,8,6,290,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,280,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,8,6,280,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,270,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,5,6,250,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,250,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,8,6,250,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,230,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,220,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,210,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,200,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,7,6,200,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,180,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,6,6,180,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,6,170,Low
DHA Defence Phase 2, Islamabad,16,House,33.5276376,73.1114842,6,6,150,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,5,220,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,5,200,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,6,5,185,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,5,5,165,Low
DHA Defence Phase 2, Islamabad,14,House,33.5276376,73.1114842,5,5,150,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,5,5,150,Low
DHA Defence Phase 2, Islamabad,16,House,33.5276376,73.1114842,6,5,150,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,5,5,130,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,6,5,125,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,5,5,100,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,4,4,160,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,5,4,160,Low
DHA Defence Phase 2, Islamabad,14,House,33.5276376,73.1114842,5,4,150,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,5,4,150,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,5,4,110,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,4,3,280,Low
DHA Defence Phase 2, Islamabad,20,House,33.5276376,73.1114842,4,3,275,Low
DHA Defence Phase 2, Islamabad,10,House,33.5276376,73.1114842,4,3,90,Low
DHA Defence Phase 2, Islamabad,7,House,33.5276376,73.1114842,3,3,85,Low
DHA Defence Phase 2, Islamabad,7,House,33.5276376,73.1114842,4,3,75,Low
DHA Phase 2 - Sector C, Islamabad,10,House,33.5276376,73.1114842,6,5,110,Low
DHA Phase 2 - Sector D, Islamabad,10,House,33.5276376,73.1114842,5,4,165,Low
DHA Phase 2 - Sector E, Islamabad,20,House,33.5276376,73.1114842,6,6,290,Low
DHA Phase 2 - Sector E, Islamabad,20,House,33.5276376,73.1114842,6,6,175,Low
DHA Phase 2 - Sector G, Islamabad,20,House,33.5276376,73.1114842,6,9,280,Low
DHA Phase 2 - Sector G, Islamabad,20,House,33.5276376,73.1114842,6,6,175,Low
DHA Phase 2 - Sector G, Islamabad,16,House,33.5276376,73.1114842,5,4,140,Low
DHA Phase 2 - Sector H, Islamabad,20,House,33.5276376,73.1114842,6,6,285,Low
DHA Phase 2 - Sector H, Islamabad,20,House,33.5276376,73.1114842,6,6,175,Low
DHA Phase 2 - Sector H, Islamabad,20,House,33.5276376,73.1114842,6,6,170,Low
DHA Phase 2 - Sector J, Islamabad,20,House,33.5276376,73.1114842,6,10,330,Low
DHA Phase 2 - Sector J, Islamabad,10,House,33.5276376,73.1114842,5,5,90,Low
DHA Phase 2 - Sector J, Islamabad,5,House,33.5276376,73.1114842,5,5,75,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,5,130,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,5,110,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,7,220,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,6,400,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,6,230,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,7,6,230,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,6,210,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,6,190,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,400,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,390,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,320,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,300,Low
Bahria Town Phase 2, Rawalpindi,15,House,33.5636623,73.1210451,6,5,300,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,250,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,5,220,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,6,5,220,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,195,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,5,5,190,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,190,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,170,Low
Bahria Town Phase 2, Rawalpindi,20,House,33.5636623,73.1210451,6,5,160,Low
Bahria Town Phase 2, Rawalpindi,11,House,33.5636623,73.1210451,6,5,160,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,6,5,120,Low
Bahria Town Phase 2, Rawalpindi,12,House,33.5636623,73.1210451,6,5,110,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,6,5,110,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,6,5,85,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,4,5,65,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,4,4,250,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,4,250,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,4,130,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,4,4,110,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,4,110,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,4,105,Low
Bahria Town Phase 2, Rawalpindi,11,House,33.5636623,73.1210451,5,4,100,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,4,95,Low
Bahria Town Phase 2, Rawalpindi,10,House,33.5636623,73.1210451,5,4,85,Low
E-11, Islamabad,20,House,33.6951189,72.972418,5,10,650,medium
E-11, Islamabad,20,House,33.6951189,72.972418,6,7,600,medium
E-11, Islamabad,20,House,33.6951189,72.972418,6,7,500,medium
E-11, Islamabad,20,House,33.6951189,72.972418,6,6,375,medium
E-11, Islamabad,20,House,33.6951189,72.972418,6,6,350,medium
E-11, Islamabad,18,House,33.6951189,72.972418,6,6,350,medium
E-11, Islamabad,20,House,33.6951189,72.972418,6,5,430,medium
E-11, Islamabad,20,House,33.6951189,72.972418,6,5,280,medium
E-11, Islamabad,20,House,33.6951189,72.972418,5,5,250,medium
E-11, Islamabad,10,House,33.6951189,72.972418,6,5,250,medium
E-11, Islamabad,10,House,33.6951189,72.972418,5,5,220,medium
E-11, Islamabad,10,House,33.6951189,72.972418,5,5,200,medium
E-11, Islamabad,7,House,33.6951189,72.972418,4,4,200,medium
E-11, Islamabad,8,House,33.6951189,72.972418,4,4,195,medium
E-11, Islamabad,10,House,33.6951189,72.972418,4,4,190,medium
E-11, Islamabad,6,House,33.6951189,72.972418,4,4,160,medium
E-11, Islamabad,7,House,33.6951189,72.972418,5,4,140,medium
E-11/1, Islamabad,8,House,33.6952316,72.970979,4,4,220,Low
E-11/2, Islamabad,22,House,33.700958,72.9728034,6,7,400,Low
E-11/2, Islamabad,16,House,33.700958,72.9728034,6,7,300,Low
E-11/3, Islamabad,20,House,33.7025879,72.9776753,6,6,360,Low
E-11/3, Islamabad,20,House,33.7025879,72.9776753,6,6,350,Low
Ghauri Town, Islamabad,6,House,33.5996227,73.1357793,6,6,58,Low
Ghauri Town, Islamabad,5,House,33.5996227,73.1357793,6,6,55,Low
Ghauri Town, Islamabad,10,House,33.5996227,73.1357793,4,4,42,Low
Ghauri Town, Islamabad,10,House,33.5996227,73.1357793,4,3,45,Low
Ghauri Town, Islamabad,10,House,33.5996227,73.1357793,3,3,42,Low
Ghauri Town, Islamabad,4,House,33.5996227,73.1357793,3,3,32,Low
Ghauri Town, Islamabad,5,House,33.5996227,73.1357793,4,3,30,Low
Ghauri Town, Islamabad,6,House,33.5996227,73.1357793,3,2,25,Low
Ghauri Town, Islamabad,5,House,33.5996227,73.1357793,3,2,25,Low
Ghauri Town, Islamabad,3,House,33.5996227,73.1357793,2,2,18,Low
Ghauri Town, Islamabad,3.6,House,33.5996227,73.1357793,2,2,17.5,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,5,5,130,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,5,5,125,Low
Bahria Town Phase 5, Rawalpindi,30,House,33.5517029,73.1249105,8,7,180,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,5,5,230,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,6,5,185,Low
Bahria Town Phase 5, Rawalpindi,20,House,33.5517029,73.1249105,6,5,149,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,6,5,110,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,5,4,240,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,5,4,210,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,5,4,190,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,5,4,115,Low
Bahria Town Phase 5, Rawalpindi,10,House,33.5517029,73.1249105,5,4,100,Low
Chaklala Scheme 3, Rawalpindi,10,House,33.5878597,73.0872416,5,5,150,Low
Chaklala Scheme 3, Rawalpindi,20,House,33.5878597,73.0872416,6,6,180,Low
Chaklala Scheme 3, Rawalpindi,10,House,33.5878597,73.0872416,4,5,130,Low
Chaklala Scheme 3, Rawalpindi,10,House,33.5878597,73.0872416,5,5,125,Low
Chaklala Scheme 3, Rawalpindi,10,House,33.5878597,73.0872416,6,5,75,Low
Chaklala Scheme 3, Rawalpindi,12,House,33.5878597,73.0872416,4,4,130,Low
Chaklala Scheme 3, Rawalpindi,5,House,33.5878597,73.0872416,6,4,64,Low
Chaklala Scheme 3, Rawalpindi,5,House,33.5878597,73.0872416,4,4,60,Low
Chaklala Scheme 3, Rawalpindi,5,House,33.5878597,73.0872416,6,4,60,Low
Chaklala Scheme 3, Rawalpindi,5,House,33.5878597,73.0872416,4,3,55,Low
Bahria Town Phase 3, Rawalpindi,10,House,33.5517029,73.1249105,5,5,120,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,6,7,225,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,7,6,400,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,6,6,350,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,6,6,220,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,7,6,200,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,6,6,160,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,6,6,150,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,5,5,399,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,6,5,360,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,6,5,330,Low
Bahria Town Phase 3, Rawalpindi,20,House,33.5517029,73.1249105,6,5,270,Low
