hotel,hotel_id,images-src,guests,bedroom,bath,price_per_night($),price_id,location,host,Hotel_rating,Hotel_ratingid,userName,userid,RatingbyUsers,userLocation,userCity,locationid,Comments,Crime Rate
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Usman,39,4,"Lahore, Pakistan",Lahore,39,Great place to stay. There were a couple of operational issues but the host was quick and very responsive to get them resolved.,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Romana,1525,3,7 years on Airbnb,nill,1,Very nice and spacious house in a nice neighborhood. All basic necessities were provided. Would love to stay again.,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Syed,223,4,"Westport, Connecticut",Westport,88,House on a very nice street safe enough for kids to play there.  Pictures do not do justice to the space. A family of 6 or 7 can fit in. Host is one of the best you will ever come across (and I mm saying this after dozens of trips in various countries over the past 6 years use of Airbnb). Spacious. Furnished enough and not cluttered. Everything is $2 to $3 cab ride.  Happy to recommend to all travelers. I gave him 5 stars in every category Airbnb asked for.,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Qarib,1721,4,3 years on Airbnb,nill,1,We had a great experience staying here. Hashim was very kind and communicative. He accommodated us with whatever we needed. The location was great as well. Thank you!,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Hassan,6,4,"London, United Kingdom",London,58,Fantastic. Great area which is very welcoming. Extremely attentive host who looked after our every request. Very nice and modern place too. Our experience could not have been any better. I will be coming back to this place when I visit Islamabad again. 10/10,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Sohail,427,4,"Amsterdam, Netherlands",Amsterdam,89,"We stayed at Hashim place for 2 weeks with my family.  We had good time. 
There were few things which were not good. 
1 - The place wasn’t clean very well. We had to clean the whole house our self. There were lay of dust everywhere. 
2 - We were unable to use one of the bathroom, because there was no seat on the toilet 🚽 
Other then that everything else went well. We were helped good. Thank you for everything.",Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Sasa,1722,4,"Zagreb, Croatia",Zagreb,90,Everything you need for a pleasant stay in a nice apartment....,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Fatima,147,5,"England, United Kingdom",England,56,Hashim was a lovely and understanding host! Very accommodating in every way! Clean and spacious accommodation perfect for family stay. Thankyou for the lovely stay!,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Inqilab,1723,5,United Kingdom,United Kingdom,2,"Great location, and the caretaker was available whenever we needed anything. The host was friendly and communication was easy and prompt. Highly recommend.",Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Mohammad,42,4,"Fairfax, Virginia",Fairfax,91,"I had the absolute most fantastic time staying at Hashim’s humble abode.  The location is nice & cozy nestled in F-11.  It is walking distance from the Olympus Mall where restaurants like Wild Wings and Soho are located, there are also really convenience stores located in the same area.  The neighborhood is safe & secure.  You will find yourself right at home.  Hashim is a very genuine host, kind and caring.  I will definitely stay at this place again.",Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Adeel,819,5,2 years on Airbnb,nill,1,Excellent place to stay. The apartment was clean and in a perfect location,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Mohammad,42,4,"Islamabad, Pakistan",Islamabad,46,"Excellent stay, I had family over from abroad and they loved it. The host was accommodating and helpful.",Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Dr Shahnawaz,1724,5,"Islamabad, Pakistan",Islamabad,46,"Hashim's place was one of my best experiences i had on Airbnb. Firstly it was so neat and clean on my check-in. Very spacious  . Then the wonderful amenities he provided it made me felt that if I were living in my own place . The location is central, the F-11 Markaz is in walking distance and everything else were quite near. I cannot forget to mention that the place has some very amazing esthetics and the personnel touches are quite modern and unique. I had no issues whatsoever with the heaters, warm water, Wi-Fi and many more of the listed amenities. Lastly Hashim himself is such a welcoming host he helped me a lot throughout my stay I cannot thank him enough. Will be definitely book with him in future. highly recommended.",Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Rabiya,1725,3,"Walsall, United Kingdom",Walsall,92,"Great 2 week family stay at Hashim’s place! Apartment is as described & shown in pictures. The accommodation is in an upmarket neighborhood, very safe & secure & close to F11 Markaz which has lots of shops, eateries & amenities nearby. Hashim was a great & responsive host, quickly providing any additional items we needed for our stay, would highly recommend!",Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Ferah,1726,5,2 years on Airbnb,nill,1,Absolutely wonderful place!  My husband loved it!  Will definitely book again.,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Ferah,1726,3,2 years on Airbnb,nill,1,Hashim was absolutely wonderful and a very gracious host.  The home is beautiful and in a fantastic location.  The stay was perfect!!  We will definitely book again next time we’re in town.,Low
Elegant 3BLK Residential Home in F11,139,https://a0.muscache.com/im/pictures/miso/Hosting-52437786/original/052b234d-091e-47a7-af5b-b0f702b86c7a.jpeg?im_w=720,6 guests ·,3 bedrooms,· 3 baths,80,25,Bahria Town Phase 4,Hosted by Hashim,4.8,8,Kasif,1727,5,United Kingdom,United Kingdom,2,Outstanding place very well impressed,Low
Beautiful new home near Airport TopCity Islamabad,140,https://a0.muscache.com/im/pictures/hosting/Hosting-1041409667401660471/original/f5c6c3a8-5b67-4040-a24b-a7a61fa37010.jpeg?im_w=720,6 guests ·,2 bedrooms,2 baths,33,22,Bahria Town Phase 4,Hosted by Safdar,5,0,Sajid,957,3,4 months on Airbnb,nill,1,"Aasalam O Alaikum ! 
The place is superb for a stay . Nice and clean environment . Easily accessible , Zeeshan Bhai (house keeper) is so friendly and co-operative . Really enjoyed my stay there .i Highly recommend this place !",Low
Beautiful new home near Airport TopCity Islamabad,140,https://a0.muscache.com/im/pictures/hosting/Hosting-1041409667401660471/original/f5c6c3a8-5b67-4040-a24b-a7a61fa37010.jpeg?im_w=720,6 guests ·,2 bedrooms,2 baths,33,22,Bahria Town Phase 4,Hosted by Safdar,5,0,Khurram,304,5,"Milton, Canada",Milton,93,The attendant Mr Zeeshan was so cooperative and hard working. he extended great help throughout our stay without any burden. the host was also so good.,Low
Beautiful new home near Airport TopCity Islamabad,140,https://a0.muscache.com/im/pictures/hosting/Hosting-1041409667401660471/original/f5c6c3a8-5b67-4040-a24b-a7a61fa37010.jpeg?im_w=720,6 guests ·,2 bedrooms,2 baths,33,22,Bahria Town Phase 4,Hosted by Safdar,5,0,Umar,250,3,"London, United Kingdom",London,58,Thank you for the followup  communication.,Low
Beautiful new home near Airport TopCity Islamabad,140,https://a0.muscache.com/im/pictures/hosting/Hosting-1041409667401660471/original/f5c6c3a8-5b67-4040-a24b-a7a61fa37010.jpeg?im_w=720,6 guests ·,2 bedrooms,2 baths,33,22,Bahria Town Phase 4,Hosted by Safdar,5,0,Ahmad,15,5,5 years on Airbnb,nill,1,"was a pleasure staying here. The hosts were very helpful. The place was neat and tidy, no  complaints. Would recommend staying here",Low
Beautiful new home near Airport TopCity Islamabad,140,https://a0.muscache.com/im/pictures/hosting/Hosting-1041409667401660471/original/f5c6c3a8-5b67-4040-a24b-a7a61fa37010.jpeg?im_w=720,6 guests ·,2 bedrooms,2 baths,33,22,Bahria Town Phase 4,Hosted by Safdar,5,0,Saulat,1728,4,"Melbourne, Australia",Melbourne,45,We had a great time living at this place. It was a brand new home with high-level cleaning. We felt like home. Rooms are big enough. The staff was very friendly.,Low
Beautiful new home near Airport TopCity Islamabad,140,https://a0.muscache.com/im/pictures/hosting/Hosting-1041409667401660471/original/f5c6c3a8-5b67-4040-a24b-a7a61fa37010.jpeg?im_w=720,6 guests ·,2 bedrooms,2 baths,33,22,Bahria Town Phase 4,Hosted by Safdar,5,0,Syed Muddassir,1729,3,"Point Cook, Australia",Point Cook,94,Very nice & elegant house. We stayed for a night. Staff was very cooperative. House had everything one can wish for during a short stay. Bathrooms were clean and had all the supplies. Rooms were tidy. We will stay again. Very happy with our stay.,Low
Beautiful new home near Airport TopCity Islamabad,140,https://a0.muscache.com/im/pictures/hosting/Hosting-1041409667401660471/original/f5c6c3a8-5b67-4040-a24b-a7a61fa37010.jpeg?im_w=720,6 guests ·,2 bedrooms,2 baths,33,22,Bahria Town Phase 4,Hosted by Safdar,5,0,Syed,223,3,"Darwin City, Australia",Darwin City,95,"Very spacious elegant house with a homely feeling. Staff was very respectful, professional and caring. Wide windows were giving the open view. No hot water and heating issues. We had a great time living at this place. Thanks to the host for their prompt replies & help wherever needed. Highly recommend!",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,Bahria Town Phase 4,Hosted by Saami,4.81,23,Adnan,179,3,2 years on Airbnb,nill,1,Amazing ppl nd amazing place 🤩,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,Bahria Town Phase 4,Hosted by Saami,4.81,23,Uzair,40,3,3 years on Airbnb,nill,1,"Beautiful setting, hospitable host andclean Environment. Not to mention safe and secure as well.  Interiorwas beyond amazing, sheets were clean, hot water was available, kitchen utensis were clean as well. 10/10",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,Bahria Town Phase 4,Hosted by Saami,4.81,23,Ibrahim,316,5,"Farmingdale, New York",Farmingdale,96,Had a great time staying. Host was cooperative and caretaker Umar took care of our needs will surely stay again!,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,Bahria Town Phase 4,Hosted by Saami,4.81,23,Sultan,1730,3,4 months on Airbnb,nill,1,okay 👍,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,Bahria Town Phase 4,Hosted by Saami,4.81,23,Sarmad,963,4,4 months on Airbnb,nill,1,"Stay was good, had a great time there.",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,E-7,Hosted by Saami,4.81,23,Adnan,179,5,2 years on Airbnb,nill,1,Good value for money,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,E-7,Hosted by Saami,4.81,23,Sami,495,5,1 year on Airbnb,nill,1,Fantastic,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,E-7,Hosted by Saami,4.81,23,Adnan,179,3,2 years on Airbnb,nill,1,Great as usuall,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,E-7,Hosted by Saami,4.81,23,Usman,39,4,"Faisalabad, Pakistan",Faisalabad,36,"It was lovely staying at Saami’s place 
Omer the caretaker is very helpful and responsive to our calls and messages we even called him at 1:30 a.m. He was there to answer us",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,E-7,Hosted by Saami,4.81,23,Adnan,179,3,2 years on Airbnb,nill,1,5 star ⭐️,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,E-7,Hosted by Saami,4.81,23,Nouman,932,5,"Multan, Pakistan",Multan,97,"Had a great second experience with saami. Place was clean, clutter free and the amenities listed were available. Tower Boy Omar was really friendly and helpful. Overall place was private and peaceful and experience was 💯",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Sheraz,5,4,3 years on Airbnb,nill,1,Super-friendly and respectful.,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Sheraz,5,5,3 years on Airbnb,nill,1,"Great experience and very friendly behaviour, Specially umer bhai",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Ali,67,4,2 years on Airbnb,nill,1,"great place, nice and clean. easy check in",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Muhammad,0,5,1 year on Airbnb,nill,1,"clean place, responsive host, a good stay overall but the tower surroundings aren't very family friendly",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Sana,155,3,1 year on Airbnb,nill,1,"The place is great, the approach can be difficult and parking can be difficult as it is on an incline that being said, service is great. Umar was a great help with coordinating and all. Overall, great place if you want to be near to the mountains but the cost is in terms of being in the middle of a busy market.",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Haris,97,3,"Saidu Sharif, Pakistan",Saidu Sharif,98,"Umar is a very responsive, proactive and helpful. Thoroughly enjoyed the stay",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Usman,39,4,"Paris, France",Paris,99,Great host. Place is as in the photos. Smooth checkin and checkout process.,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Emilio Vicente,1731,4,"Cabanillas del Campo, Spain",Cabanillas del Campo,100,"All my experience was great. Comfortable and luxury apartment. Quiet and warm. Saami and his partner, (always in contact), were very helpful. Thank you for everything. When visiting Islamabad no doubt I will repeat with Saami.",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-6,Hosted by Saami,4.81,23,Fayez,657,3,3 years on Airbnb,nill,1,"Simple, elegant and top-notch! Highly recommended! The assistant/helper Omer was very responsive and helpful. Loved his hospitality!",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-7,Hosted by Saami,4.81,23,Sikandar Ahmad,1732,5,"Islamabad, Pakistan",Islamabad,46,"Very tidy and lovely apartment equipped with everything you need. omer is a great host and there when you need him, Very nice and wants to share all hé know about the area. Had a great stay!",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-8,Hosted by Saami,4.81,23,Arbaz,127,5,1 year on Airbnb,nill,1,"Great place to stay, Umer specially was extremely helpful and responsive!",Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-8,Hosted by Saami,4.81,23,Atif,38,5,3 years on Airbnb,nill,1,Overall a great experience. The attendant Omar was very responsive and helped us alot.,Low
304 woody themed minimalist 1BHK Netflix-heated,141,https://a0.muscache.com/im/pictures/240126b0-4493-4b9f-9f3a-f337a880e97c.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,34,14,F-8,Hosted by Saami,4.81,23,Irfan,277,4,7 years on Airbnb,nill,1,"It’s a nice place.  Umar was nice enough to let me check-in a few hours early. The room I originally booked wasn’t a good fit because as soon as I walked in, it smelled awful - clearly a plumbing issue. Nabeel was nice enough to offer me a different room and  although the new room was very clean and had a good vibe to it because of the modern furniture and decorations - there were some issues with the plumbing in this room as well that made my stay a little less enjoyable. There was a vile smell that would randomly peak through at random times  - even with the exhaust running all the time. I had to turn the fan on and spray my fragrance around me to avoid throwing up because of the horrid smell. The toilet would also make random sounds of water droplets ALL DAY and the toilet flush is weak. It got super annoying so for a few days I even slept on the couch as it was furthest from the bathroom. The light in the washroom also did not work. 5/5 for cleanliness. 3/5 for my overall stay.",Low
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,F-8,Hosted by Syed,5,0,Atif,38,4,4 years on Airbnb,nill,1,.,Low
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,F-8,Hosted by Syed,5,0,Naman,1332,5,"Calgary, Canada",Calgary,101,Great experience,Low
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,F-8,Hosted by Syed,5,0,Muhammad Saad,1733,3,Pakistan,Pakistan,8,"Great place, good location, pretty much everything is nearby. Host is very responsive.",Low
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,F-8,Hosted by Syed,5,0,Atif,38,4,4 years on Airbnb,nill,1,.,Low
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,G-6,Hosted by Syed,5,0,Adnan,179,3,7 years on Airbnb,nill,1,"Syed's Airbnb remains my go-to place in Islamabad, and my second visit only solidified its appeal. Impeccable cleanliness, excellent amenities, and a prime location, combined with Syed's outstanding communication skills, make it an unparalleled choice for a comfortable stay.",medium
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,G-6,Hosted by Syed,5,0,Hamza,25,4,3 months on Airbnb,nill,1,"Clean Place
Safe for family
Humble host
Recommended",medium
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,G-6,Hosted by Syed,5,0,Faraz,431,5,"Shenzhen, China",Shenzhen,51,"The place was as good as described in the photos, the host was super nice and available when ever we needed him, i’ll definitely visit the place again.",medium
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,G-6,Hosted by Syed,5,0,Adnan,179,3,7 years on Airbnb,nill,1,"I had a fantastic experience staying at Syed's Airbnb listing. The location was right in the heart of the markaz, making it incredibly convenient to access amenities and restaurants. Syed, the host, was exceptionally helpful and always available for any assistance I needed. The place itself was impeccably clean, well-maintained, and beautifully decorated, creating a comfortable and homely atmosphere. Additionally, Syed was considerate enough to provide goodies like tea-making supplies, juices, mineral water, and other basic essentials. The washroom was also well-equipped with all the necessary items. I look forward to visiting this place again and will definitely recommend it to people in my circle. I would give it a solid 5-star rating.",medium
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,G-6,Hosted by Syed,5,0,Iram,211,5,4 months on Airbnb,nill,1,It is a good place to stay with family every thing was neat and clean,medium
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,G-6,Hosted by Syed,5,0,Syem,1734,4,"Karachi, Pakistan",Karachi,52,"very nice place, just like the photos. all shops and restaurants on walking distance. great house. it was very clean with all the things needed and amenities listed.",medium
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,G-9,Hosted by Syed,5,0,Osama,364,3,2 years on Airbnb,nill,1,"A great host, a kind accommodator, truly a blissful experience at his well kept place.
I'd recommend him to anyone who wants a place to stay.
Super Host!",Low
One Bedroom furnished Apt the Heart of E 11,142,https://a0.muscache.com/im/pictures/9d324ff6-4509-40ac-9a19-5d18297bb115.jpg?im_w=720,3 guests ·,1 bedroom,1 bath,25,41,G-9,Hosted by Syed,5,0,Hassan,6,4,"Islamabad, Pakistan",Islamabad,46,"The host was very responsive and helpful. I was even allowed to check in a few hours earlier. Place was clean, spacious and private. Enjoyed my stay thoroughly",Low
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,G-9,Hosted by Ramsha,4.89,38,Zain Farooq,1735,5,1 month on Airbnb,nill,1,Giving 5 star review is worth it,Low
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,G-9,Hosted by Ramsha,4.89,38,Hamza,25,5,"Islamabad, Pakistan",Islamabad,46,"good place
definitely recommend",Low
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,G-9,Hosted by Ramsha,4.89,38,Muhammad,0,5,3 months on Airbnb,nill,1,Good place to stay in ISB,Low
Aesthetic | 1BR Gem | Wi-fI & Free Parking,143,https://a0.muscache.com/im/pictures/miso/Hosting-973335447063205807/original/65a36227-b75a-4201-a22c-94a90bf000e8.jpeg?im_w=720,2 guests ·,1 bedroom,1 bath,20,26,G-9,Hosted by Ramsha,4.89,38,Hamza,25,5,9 months on Airbnb,nill,1,Simply Perfect stay,Low
